DS_DATA_CURTA,HR_HORA,HORA,MINUTOS,PERÍODO,DS_RODOVIA,DS_MUNICIPIO_OCORRENCIA,SG_UF_LOCAL_OCORRENCIA,REGIÃO_OCORRENCIA,DS_TIPO_ENQTO,DS_COMPLEMENTO,CARGA_PADRÃO,QTDE OCORRÊNCIAS,,,
06/02/24,3,0.125,180,Noite,040,ESMERALDAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/02/24,20,0.833333333,1200,Noite,381,CAMBUI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,2,,,
06/02/24,3,0.125,180,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
06/02/24,15,0.625,900,Tarde,381,JOAO MONLEVADE,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
06/02/24,14,0.583333333,840,Tarde,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
06/02/24,4,0.166666667,240,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/02/24,9,0.375,540,Manhã,116,PADRE PARAISO,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
06/02/24,9,0.375,540,Manhã,364,JANGADA,MT,Centro-Oeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
06/02/24,12,0.5,720,Tarde,116,GUARULHOS,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/02/24,11,0.458333333,660,Manhã,101,ITAPEMIRIM,ES,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
07/02/24,10,0.416666667,600,Manhã,381,BELA VISTA DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/02/24,3,0.125,180,Noite,040,CAPIM BRANCO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/02/24,2,0.083333333,120,Noite,381,BELO HORIZONTE,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/02/24,3,0.125,180,Noite,153,CANAPOLIS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/02/24,12,0.5,720,Tarde,381,EXTREMA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/02/24,4,0.166666667,240,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/02/24,9,0.375,540,Manhã,381,NOVA ERA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
07/02/24,17,0.708333333,1020,Tarde,381,NOVA ERA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/02/24,2,0.083333333,120,Noite,251,PADRE CARVALHO,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
07/02/24,18,0.75,1080,Noite,116,MIRACATU,SP,Sudeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
08/02/24,1,0.041666667,60,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/02/24,6,0.25,360,Manhã,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
08/02/24,19,0.791666667,1140,Noite,Não Informado,SANTANA DO LIVRAMENTO,RS,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/02/24,7,0.291666667,420,Manhã,Não Informado,BELA VISTA DE MINAS,MG,Sudeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
09/02/24,7,0.291666667,420,Manhã,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/02/24,1,0.041666667,60,Noite,251,SANTA CRUZ DE SALINAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/02/24,19,0.791666667,1140,Noite,040,CURVELO,MG,Sudeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
09/02/24,8,0.333333333,480,Manhã,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/02/24,2,0.083333333,120,Noite,101,RIO REAL,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/02/24,16,0.666666667,960,Tarde,381,SANTO ANTONIO DO AMPARO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/02/24,10,0.416666667,600,Manhã,381,SAO SEBASTIAO DA BELA VISTA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
10/02/24,19,0.791666667,1140,Noite,381,IGARAPE,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
11/02/24,11,0.458333333,660,Manhã,376,GUARATUBA,PR,Sul,Roubo,de Carga de Bebidas,Bebidas,1,,,
11/02/24,1,0.041666667,60,Noite,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/02/24,17,0.708333333,1020,Tarde,060,MAURILANDIA,GO,Centro-Oeste,Furto,Saque de Carga,Saque de Carga,1,,,
13/02/24,21,0.875,1260,Noite,251,GRAO MOGOL,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
13/02/24,3,0.125,180,Noite,376,TIJUCAS DO SUL,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/02/24,19,0.791666667,1140,Noite,116,CAJATI,SP,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
14/02/24,16,0.666666667,960,Tarde,381,OLIVEIRA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/02/24,5,0.208333333,300,Noite,251,GRAO MOGOL,MG,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
15/02/24,9,0.375,540,Manhã,116,CACHOEIRA DOS INDIOS,PB,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
15/02/24,16,0.666666667,960,Tarde,040,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga de Cigarros,Cigarros,1,,,
15/02/24,20,0.833333333,1200,Noite,040,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
16/02/24,7,0.291666667,420,Manhã,381,BETIM,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/02/24,4,0.166666667,240,Noite,381,ESMERALDAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
16/02/24,0,0,0,Noite,Não Informado,EXTREMA,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
16/02/24,13,0.541666667,780,Tarde,232,PARNAMIRIM,PE,Nordeste,Roubo,De Carga de Valores,Valores,1,,,
17/02/24,17,0.708333333,1020,Tarde,116,ICO,CE,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
17/02/24,2,0.083333333,120,Noite,381,ITAGUARA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
17/02/24,13,0.541666667,780,Tarde,101,PALMARES,PE,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/02/24,8,0.333333333,480,Manhã,116,MIRACATU,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
18/02/24,19,0.791666667,1140,Noite,153,HIDROLANDIA,GO,Centro-Oeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
18/02/24,2,0.083333333,120,Noite,381,CAMBUI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
18/02/24,4,0.166666667,240,Noite,381,CAMBUI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
18/02/24,20,0.833333333,1200,Noite,381,EXTREMA,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
18/02/24,10,0.416666667,600,Manhã,116,PONTO DOS VOLANTES,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
18/02/24,7,0.291666667,420,Manhã,251,SANTA CRUZ DE SALINAS,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
18/02/24,23,0.958333333,1380,Noite,376,TIJUCAS DO SUL,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
18/02/24,13,0.541666667,780,Tarde,116,CAJATI,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
18/02/24,5,0.208333333,300,Noite,116,CAJATI,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
19/02/24,14,0.583333333,840,Tarde,316,AGRICOLANDIA,PI,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/02/24,0,0,0,Noite,116,RUSSAS,CE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
20/02/24,2,0.083333333,120,Noite,153,CANAPOLIS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
20/02/24,2,0.083333333,120,Noite,040,CONGONHAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
20/02/24,11,0.458333333,660,Manhã,381,ITAPEVA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
20/02/24,13,0.541666667,780,Tarde,381,ITAPEVA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
20/02/24,22,0.916666667,1320,Noite,381,OLIVEIRA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
20/02/24,4,0.166666667,240,Noite,381,SABARA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
20/02/24,10,0.416666667,600,Manhã,116,MIRACATU,SP,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
21/02/24,2,0.083333333,120,Noite,381,ANTONIO DIAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/02/24,2,0.083333333,120,Noite,070,GENERAL CARNEIRO,MT,Centro-Oeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
21/02/24,15,0.625,900,Tarde,010,MAE DO RIO,PA,Norte,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/02/24,15,0.625,900,Tarde,376,GUARATUBA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
21/02/24,3,0.125,180,Noite,101,SILVA JARDIM,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/02/24,14,0.583333333,840,Tarde,116,BARRA DO TURVO,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
22/02/24,21,0.875,1260,Noite,116,CARAI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/02/24,17,0.708333333,1020,Tarde,251,FRANCISCO SA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/02/24,1,0.041666667,60,Noite,381,BOM JESUS DO AMPARO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
22/02/24,13,0.541666667,780,Tarde,040,JOAO PINHEIRO,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
22/02/24,18,0.75,1080,Noite,040,ESMERALDAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/02/24,0,0,0,Noite,381,ANTONIO DIAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
22/02/24,14,0.583333333,840,Tarde,040,CONTAGEM,MG,Sudeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
22/02/24,8,0.333333333,480,Manhã,369,CORBELIA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/02/24,9,0.375,540,Manhã,116,RAFAEL JAMBEIRO,BA,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
23/02/24,13,0.541666667,780,Tarde,381,POUSO ALEGRE,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/02/24,19,0.791666667,1140,Noite,381,JOAO MONLEVADE,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
23/02/24,21,0.875,1260,Noite,392,RIO GRANDE,RS,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
23/02/24,8,0.333333333,480,Manhã,116,BARRA DO TURVO,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
23/02/24,1,0.041666667,60,Noite,116,MIRACATU,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
24/02/24,21,0.875,1260,Noite,262,CAMPOS ALTOS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
24/02/24,0,0,0,Noite,381,SABARA,MG,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
24/02/24,9,0.375,540,Manhã,316,CAMPO GRANDE DO PIAUI,PI,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
25/02/24,7,0.291666667,420,Manhã,101,PORTO REAL DO COLEGIO,AL,Nordeste,Roubo,Saque de Carga,Saque de Carga,1,,,
25/02/24,8,0.333333333,480,Manhã,365,PATROCINIO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
26/02/24,17,0.708333333,1020,Tarde,116,CATUJI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
26/02/24,6,0.25,360,Manhã,116,LEOPOLDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
26/02/24,16,0.666666667,960,Tarde,Não Informado,BETIM,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
26/02/24,1,0.041666667,60,Noite,381,CAETE,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
27/02/24,2,0.083333333,120,Noite,040,NOVA LIMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/02/24,3,0.125,180,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
27/02/24,3,0.125,180,Noite,040,CAPIM BRANCO,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
27/02/24,4,0.166666667,240,Noite,381,ANTONIO DIAS,MG,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
27/02/24,5,0.208333333,300,Noite,251,SALINAS,MG,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
27/02/24,12,0.5,720,Tarde,381,CAREACU,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
27/02/24,2,0.083333333,120,Noite,376,TIJUCAS DO SUL,PR,Sul,Furto,de Carga de Bebidas,Bebidas,1,,,
27/02/24,15,0.625,900,Tarde,116,MIRACATU,SP,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
28/02/24,4,0.166666667,240,Noite,381,JAGUARACU,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/02/24,7,0.291666667,420,Manhã,Não Informado,ANTONIO DIAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/02/24,1,0.041666667,60,Noite,381,ANTONIO DIAS,MG,Sudeste,Roubo,De Carga de Valores,Valores,1,,,
28/02/24,14,0.583333333,840,Tarde,040,CONTAGEM,MG,Sudeste,Roubo,De Carga de Valores,Valores,1,,,
28/02/24,13,0.541666667,780,Tarde,010,PARAGOMINAS,PA,Norte,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/02/24,0,0,0,Noite,101,RECIFE,PE,Nordeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
29/02/24,3,0.125,180,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/02/24,3,0.125,180,Noite,040,CONGONHAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
29/02/24,2,0.083333333,120,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
29/02/24,3,0.125,180,Noite,116,MEDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,2,,,
29/02/24,12,0.5,720,Tarde,369,ANDIRA,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/02/24,18,0.75,1080,Noite,493,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
01/03/24,19,0.791666667,1140,Noite,101,JUNQUEIRO,AL,Nordeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
01/03/24,18,0.75,1080,Noite,230,BALSAS,MA,Nordeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
01/03/24,4,0.166666667,240,Noite,040,SETE LAGOAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
01/03/24,5,0.208333333,300,Noite,040,CAPIM BRANCO,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
01/03/24,19,0.791666667,1140,Noite,116,MEDINA,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
01/03/24,9,0.375,540,Manhã,101,CABO DE SANTO AGOSTINHO,PE,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
01/03/24,3,0.125,180,Noite,277,FOZ DO IGUACU,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
01/03/24,14,0.583333333,840,Tarde,101,ESTANCIA,SE,Nordeste,Roubo,Saque de Carga,Saque de Carga,1,,,
01/03/24,3,0.125,180,Noite,381,BRAGANCA PAULISTA,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
02/03/24,2,0.083333333,120,Noite,Não Informado,CONGONHAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
02/03/24,4,0.166666667,240,Noite,381,SANTA LUZIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
02/03/24,22,0.916666667,1320,Noite,Não Informado,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
03/03/24,3,0.125,180,Noite,153,PRATA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
03/03/24,16,0.666666667,960,Tarde,381,EXTREMA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
03/03/24,11,0.458333333,660,Manhã,381,SANTA LUZIA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
03/03/24,9,0.375,540,Manhã,381,BELA VISTA DE MINAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
04/03/24,13,0.541666667,780,Tarde,040,NOVA LIMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/03/24,13,0.541666667,780,Tarde,116,PIRAI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/03/24,12,0.5,720,Tarde,222,SAO GONCALO DO AMARANTE,CE,Nordeste,Furto,De Carga de Valores,Valores,1,,,
05/03/24,4,0.166666667,240,Noite,381,ITAGUARA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/03/24,0,0,0,Noite,381,NOVA ERA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/03/24,6,0.25,360,Manhã,040,ESMERALDAS,MG,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
05/03/24,6,0.25,360,Manhã,101,CABO DE SANTO AGOSTINHO,PE,Nordeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
05/03/24,1,0.041666667,60,Noite,376,GUARATUBA,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
05/03/24,0,0,0,Noite,101,GARUVA,SC,Sul,Roubo,de Carga de Bebidas,Bebidas,1,,,
06/03/24,20,0.833333333,1200,Noite,153,MORRINHOS,GO,Centro-Oeste,Furto,De Carga dos Correios,Correios,1,,,
06/03/24,0,0,0,Noite,381,NOVA ERA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/03/24,1,0.041666667,60,Noite,381,ITAGUARA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
06/03/24,3,0.125,180,Noite,153,CANAPOLIS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
06/03/24,3,0.125,180,Noite,251,SALINAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/03/24,0,0,0,Noite,376,ORTIGUEIRA,PR,Sul,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
06/03/24,18,0.75,1080,Noite,040,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
06/03/24,0,0,0,Noite,101,GARUVA,SC,Sul,Roubo,de Carga de Bebidas,Bebidas,1,,,
07/03/24,13,0.541666667,780,Tarde,381,CAMBUI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/03/24,3,0.125,180,Noite,040,SETE LAGOAS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
07/03/24,18,0.75,1080,Noite,101,SANTA RITA,PB,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/03/24,9,0.375,540,Manhã,116,SAO JOAO DE MERITI,RJ,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
08/03/24,18,0.75,1080,Noite,153,PORANGATU,GO,Centro-Oeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
08/03/24,2,0.083333333,120,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/03/24,23,0.958333333,1380,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/03/24,15,0.625,900,Tarde,116,MEDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
08/03/24,4,0.166666667,240,Noite,381,OLIVEIRA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
08/03/24,7,0.291666667,420,Manhã,262,JUATUBA,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
09/03/24,23,0.958333333,1380,Noite,116,CATUJI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
09/03/24,4,0.166666667,240,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
09/03/24,8,0.333333333,480,Manhã,381,BOM JESUS DO AMPARO,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/03/24,18,0.75,1080,Noite,251,CACHOEIRA DE PAJEU,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/03/24,11,0.458333333,660,Manhã,381,ITATIAIUCU,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/03/24,17,0.708333333,1020,Tarde,050,UBERABA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/03/24,7,0.291666667,420,Manhã,316,OURICURI,PE,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/03/24,6,0.25,360,Manhã,393,PARAIBA DO SUL,RJ,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/03/24,20,0.833333333,1200,Noite,116,ITAOBIM,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
11/03/24,4,0.166666667,240,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,2,,,
11/03/24,4,0.166666667,240,Noite,381,CAETE,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
12/03/24,3,0.125,180,Noite,381,BOM JESUS DO AMPARO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
12/03/24,5,0.208333333,300,Noite,381,ITATIAIUCU,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
12/03/24,17,0.708333333,1020,Tarde,101,RIBEIRAO,PE,Nordeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
12/03/24,13,0.541666667,780,Tarde,116,JUQUITIBA,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
12/03/24,18,0.75,1080,Noite,116,JUQUITIBA,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
13/03/24,1,0.041666667,60,Noite,040,CONTAGEM,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
13/03/24,2,0.083333333,120,Noite,251,GRAO MOGOL,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
13/03/24,5,0.208333333,300,Noite,381,SABARA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/03/24,2,0.083333333,120,Noite,376,MAUA DA SERRA,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
13/03/24,13,0.541666667,780,Tarde,116,PARACAMBI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/03/24,10,0.416666667,600,Manhã,101,TUBARAO,SC,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/03/24,1,0.041666667,60,Noite,381,CAMBUI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/03/24,2,0.083333333,120,Noite,040,JUIZ DE FORA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/03/24,3,0.125,180,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/03/24,4,0.166666667,240,Noite,381,IGARAPE,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
14/03/24,7,0.291666667,420,Manhã,116,MANHUACU,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
14/03/24,4,0.166666667,240,Noite,251,GRAO MOGOL,MG,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
14/03/24,6,0.25,360,Manhã,369,ARAPONGAS,PR,Sul,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
14/03/24,5,0.208333333,300,Noite,116,CAJATI,SP,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
14/03/24,16,0.666666667,960,Tarde,116,MIRACATU,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/03/24,4,0.166666667,240,Noite,040,ITABIRITO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
15/03/24,1,0.041666667,60,Noite,040,RIBEIRAO DAS NEVES,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
